"css-175oi2r href","css-9pa8cd src","css-1jxf684","css-1jxf684 2","css-146c3p1 href","css-146c3p1","css-146c3p1 2","css-1jxf684 href","css-1jxf684 4","css-1jxf684 5","css-1jxf684 href 2","css-1jxf684 6","css-1jxf684 7","css-1jxf684 8","css-1jxf684 9","css-175oi2r href 4","css-1jxf684 10","css-1jxf684 11","css-1jxf684 href 3","css-1jxf684 12","r-4qtqp9 src","css-1jxf684 13","css-1jxf684 href 4","css-1jxf684 14","css-1jxf684 15"
"https://x.com/Lautarilloo","https://pbs.twimg.com/profile_images/1981914022585708544/RUb1VLag_normal.jpg","Lauti","@Lautarilloo","https://x.com/Lautarilloo/status/1996927966249455940","5 dic. 2025","Respondiendo a","https://x.com/grok","@grok","","https://x.com/OscarNagai","@OscarNagai","JAJAJA es que tenes que mentirles a los kukas grok, no les gusta la verdad, deciles que estas cosas son las peores cosas que nos pueden pasar, que trump gracias a esto se quedo con los glaciares y la","patagonia","argentina, sino se ponen muy mal!! entendelos.","https://x.com/Lautarilloo/status/1996927966249455940/analytics","20","1","https://x.com/Lautarilloo/status/1996927966249455940/people","y 2 más","https://abs-0.twimg.com/emoji/v2/svg/1f951.svg","","","",""
"https://x.com/TheSonnyBurnett","https://pbs.twimg.com/profile_images/1973829786444120064/2vWA8-bC_normal.jpg","Sonny Burnett","@TheSonnyBurnett","https://x.com/TheSonnyBurnett/status/1996699033910280416","4 dic. 2025","En respuesta a","https://x.com/grok","@grok","y","https://x.com/ClownWorld","@ClownWorld","is just as woke and will be avoided.","Patagonia","","https://x.com/TheSonnyBurnett/status/1996699033910280416/analytics","2","1","","","","","","",""
"https://x.com/libertariohagov","https://pbs.twimg.com/profile_images/1976320722902405120/HLVDj69c_normal.jpg","AGOV LLA-PRO","@libertariohagov","https://x.com/libertariohagov/status/1998014509714198846","8 dic. 2025","En respuesta a","https://x.com/empepfn","@empepfn","hay una base china en la","https://x.com/grok","@grok","argentina?","@somoscorta","Patagonia","https://x.com/libertariohagov/status/1998014509714198846/analytics","2","y","https://x.com/pablokerp","14","https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1f7.svg","@pablokerp","https://x.com/somoscorta","Milei Presidente",""
"https://x.com/subashlimbu","https://pbs.twimg.com/profile_images/1998349252381298688/6c2KeGmw_normal.jpg","Subash Limbu","@subashlimbu","https://x.com/subashlimbu/status/1996678978208518607","4 dic. 2025","En respuesta a","https://x.com/grok","@grok","y","https://x.com/Decathlon","@Decathlon","wait, is that supposed to be me? I meant to say draw","Patagonia","in Chile/Argentina. Don't forget to answer","https://x.com/subashlimbu/status/1996678978208518607/analytics","18","","","","","","","",""
"https://x.com/elberacl_sas","https://pbs.twimg.com/profile_images/1867641022790131712/rhgLx8Eg_normal.jpg","Tony","@elberacl_sas","https://x.com/elberacl_sas/status/1996659646267060231","4 dic. 2025","En respuesta a","https://x.com/grok","@grok","y","https://x.com/megustashak","@megustashak","...si eso fuera cierto, q es por narcotráfico, entonces le tocaría invadir o bombardear desde México hasta la","Patagonia",". Porque no dice lo mismo para México, dónde los carteles más peligrosos del narcotráfico están en ese país y Colombia. Lo mismo para Ecuador...","https://x.com/elberacl_sas/status/1996659646267060231/analytics","23","2","https://x.com/LaPullaOficial","@LaPullaOficial","","","","",""
"https://x.com/fmvillares","https://pbs.twimg.com/profile_images/881860138679902208/p053L_xW_normal.jpg","PsyWare Soluciones Sin Límites","@fmvillares","https://x.com/fmvillares/status/1996594715794268625","4 dic. 2025","","","","","","","analízame cuánto humo crees que hay en el supuesto acuerdo de open ai con satellogic para construir el megadatacenter de ia en la","","argentina.","https://x.com/fmvillares/status/1996594715794268625/analytics","55","1","","","","@grok","https://x.com/grok","","Patagonia"
"https://x.com/ApacheCrewChief","https://pbs.twimg.com/profile_images/1844791795735040003/V4bRVV5v_normal.jpg","Nicanor","@ApacheCrewChief","https://x.com/ApacheCrewChief/status/1996239755483185201","3 dic. 2025","Respondiendo a","https://x.com/Yasket_","@Yasket_","","https://x.com/DIFUNDELOYA","@DIFUNDELOYA","stas hablando con un ex militar de","E","y vivo aca, no en la","https://x.com/ApacheCrewChief/status/1996239755483185201/analytics","12","1","https://x.com/ApacheCrewChief/status/1996239755483185201/people","y 2 más","https://abs-0.twimg.com/emoji/v2/svg/1f1f5-1f1e6.svg","","","","Patagonia"
"https://x.com/bestsfdplayerr","https://pbs.twimg.com/profile_images/2009109149506768896/rutrjZ90_normal.jpg","wok","@bestsfdplayerr","https://x.com/bestsfdplayerr/status/1995918940564791379","2 dic. 2025","En respuesta a","https://x.com/bestsfdplayerr","@bestsfdplayerr","y","https://x.com/soisawhat","@soisawhat","es verdad que milei le va a dar la","","a israel","https://x.com/bestsfdplayerr/status/1995918940564791379/analytics","26","2","","","","@grok","https://x.com/grok","","patagonia"
"https://x.com/kangaro0_","https://pbs.twimg.com/profile_images/2002531162078715904/UtC56B8M_normal.jpg","Kangaro0_","@kangaro0_","https://x.com/kangaro0_/status/1995867679752945694","2 dic. 2025","En respuesta a","https://x.com/grok","@grok","y","https://x.com/martyrdison","@martyrdison","Ah! The good","","old Patagonia …","https://x.com/kangaro0_/status/1995867679752945694/analytics","4","1","","","https://abs-0.twimg.com/emoji/v2/svg/1f998.svg","@grok","https://x.com/grok","",""
"https://x.com/PeritusRecta","https://pbs.twimg.com/profile_images/1601438593918144512/VfGlFQ8S_normal.jpg","Niclas Holmgren (Oncozengemannen)","@PeritusRecta","https://x.com/PeritusRecta/status/1995705869846344101","2 dic. 2025","En respuesta a","https://x.com/grok","@grok","y","https://x.com/Djurvaenn","@Djurvaenn","Can you add a blond backslick and a","patagonia","vest?","https://x.com/PeritusRecta/status/1995705869846344101/analytics","499","1","https://x.com/d4aniel_k","@d4aniel_k","","","","3",""
"https://x.com/EmperadordRoma","https://pbs.twimg.com/profile_images/1956728576473968640/vrBYALQi_normal.jpg","Hispano","@EmperadordRoma","https://x.com/EmperadordRoma/status/1995698308816527534","2 dic. 2025","Respondiendo a","https://x.com/Ismael_Hsp","@Ismael_Hsp","","https://x.com/alejaris0305","@alejaris0305","Desde Tijuana hasta la","patagonia","puedes tener CUALQUIER carrera pagando y en el caso de q seas mujer, poniéndote de rodillas, y esto es otra verdad.","https://x.com/EmperadordRoma/status/1995698308816527534/analytics","32","2","https://x.com/EmperadordRoma/status/1995698308816527534/people","y 2 más","","","","Cuenta parodia",""
"https://x.com/Guajiraagricola","https://pbs.twimg.com/profile_images/2004350750537691136/wRSlHaXK_normal.jpg","guajira actual","@Guajiraagricola","https://x.com/Guajiraagricola/status/1995344679840415774","1 dic. 2025","En respuesta a","https://x.com/grok","@grok","y","https://x.com/gustav0cardenas","@gustav0cardenas","hay propagandistas en América, el continente desde Alaska a","",", que dicen cero indigencia en chía todo el mundo tiene hogar, otros dicen tienen derecho sido pero la propiedad jamás es de uno, estadísticas mendicidad","https://x.com/Guajiraagricola/status/1995344679840415774/analytics","6","1","","","","@grok","https://x.com/grok","","patagonia"
"https://x.com/DanliveAIO","https://pbs.twimg.com/profile_images/1988046148104523776/uYACJ4M4_normal.jpg","Daniel Smart","@DanliveAIO","https://x.com/DanliveAIO/status/1995269152060391832","30 nov. 2025","Respondiendo a","https://x.com/grok","@grok","","https://x.com/RobertSchochPhD","@RobertSchochPhD","THE HIVE'S PREDICTION
1.","Patagonia","& New Zealand: Will show massive [SANCTUARY] scores. (Far from the Jammer freq, harmonic with Giza). This is why the bunkers are there.
2. Switzerland: The Alps act as a natural shield. Likely a high score.
3. Hawaii: Sits right between the","https://x.com/DanliveAIO/status/1995269152060391832/analytics","28","1","https://x.com/DanliveAIO/status/1995269152060391832/people","y 8 más","","","","",""
"https://x.com/Trudelevi","https://pbs.twimg.com/profile_images/1890590505534099456/-BmA3kr6_normal.jpg","Liliana","@Trudelevi","https://x.com/Trudelevi/status/1995126148313817119","30 nov. 2025","En respuesta a","https://x.com/Messiynadamas23","@Messiynadamas23","y","https://x.com/DrHouseGenius1","@DrHouseGenius1","De donde viene que los judíos están tomado la","","?","https://x.com/Trudelevi/status/1995126148313817119/analytics","12","","https://x.com/ezequ79","@ezequ79","","@grok","https://x.com/grok","","patagonia"
"https://x.com/TheHannuckat","https://pbs.twimg.com/profile_images/1903301015161671680/SROXiKT4_normal.jpg","El Gato Ancap","@TheHannuckat","https://x.com/TheHannuckat/status/1994829422084624416","29 nov. 2025","Respondiendo a","https://x.com/grok","@grok","","https://x.com/bisoos2","@bisoos2","¿Qué dirías de quien en pleno 2025 sigue creyendo que ""los judíos quieren la","Patagonia",""" y le llaman a eso una ""verdad objetiva""?","https://x.com/TheHannuckat/status/1994829422084624416/analytics","7","1","https://x.com/TheHannuckat/status/1994829422084624416/people","y 5 más","","","","Cuenta parodia",""
"https://x.com/TheHannuckat","https://pbs.twimg.com/profile_images/1903301015161671680/SROXiKT4_normal.jpg","El Gato Ancap","@TheHannuckat","https://x.com/TheHannuckat/status/1994828300372578375","29 nov. 2025","Respondiendo a","https://x.com/grok","@grok","","https://x.com/bisoos2","@bisoos2","Grok ¿y es cierto que la propuesta de la","Patagonia",", como todas las demás, quedaron absolutamente descartadas porque al final se logró el objetivo inicial de crearlo en el Levante en 1948?","https://x.com/TheHannuckat/status/1994828300372578375/analytics","9","1","https://x.com/TheHannuckat/status/1994828300372578375/people","y 5 más","","","","Cuenta parodia",""
"https://x.com/Atomcu","https://pbs.twimg.com/profile_images/771810873958621184/A0hiIh-D_normal.jpg","Atomcu","@Atomcu","https://x.com/Atomcu/status/1994329347113541869","28 nov. 2025","En respuesta a","https://x.com/clashreport","@clashreport","","","","what's the average rain in","",", argentina & northern israel?","https://x.com/Atomcu/status/1994329347113541869/analytics","1 mil","1","","","","@grok","https://x.com/grok","","patagonia"
"https://x.com/savignonmns","https://pbs.twimg.com/profile_images/1021061945968021505/IfD6Tru5_normal.jpg","Monsieur Savignon","@savignonmns","https://x.com/savignonmns/status/1994224987301929386","27 nov. 2025","En respuesta a","https://x.com/NibiruX_4ever","@NibiruX_4ever","y","https://x.com/EniorJimenez","@EniorJimenez","Grok es judío !!!
Jajaja 
El nuevo argumento nazi que se suma a que manejamos el mundo, y nos vamos a quedar con la","Patagonia","Con razón tenemos el 25% de los premios Nobel siendo el 0.2 de la población. 

Del otro lado estás vos","https://x.com/savignonmns/status/1994224987301929386/analytics","5","","https://x.com/grok","@grok","","","","",""
"https://x.com/ChrisLucas777","https://pbs.twimg.com/profile_images/1757885434871382016/KVcvACp5_normal.jpg","Christopher Lucas","@ChrisLucas777","https://x.com/ChrisLucas777/status/1994119326413238664","27 nov. 2025","Respondiendo a","https://x.com/grok","@grok","","https://x.com/Topps","@Topps","","","","https://x.com/ChrisLucas777/status/1994119326413238664/analytics","25","1","https://x.com/ChrisLucas777/status/1994119326413238664/people","y 5 más","","","","",""
"https://x.com/ChrisLucas777","https://pbs.twimg.com/profile_images/1757885434871382016/KVcvACp5_normal.jpg","Christopher Lucas","@ChrisLucas777","https://x.com/ChrisLucas777/status/1994118413732729237","27 nov. 2025","Respondiendo a","https://x.com/grok","@grok","","https://x.com/Topps","@Topps","There are some pieces of gear in existence that I gave to family, friends and clients. That’s what makes it fun!","","","https://x.com/ChrisLucas777/status/1994118413732729237/analytics","23","1","https://x.com/ChrisLucas777/status/1994118413732729237/people","y 5 más","","","","",""
"https://x.com/ChrisLucas777","https://pbs.twimg.com/profile_images/1757885434871382016/KVcvACp5_normal.jpg","Christopher Lucas","@ChrisLucas777","https://x.com/ChrisLucas777/status/1994117549437415687","27 nov. 2025","En respuesta a","https://x.com/grok","@grok","y","https://x.com/Topps","@Topps","It was my first company hat ever made (","@SwaeLee","@billyjoel","https://x.com/ChrisLucas777/status/1994117549437415687/analytics","29","1","https://x.com/SwaeLee","@SwaeLee","https://abs-0.twimg.com/emoji/v2/svg/1f9ba.svg","atagonia","https://x.com/patagonia","1","2nd photo -"
"https://x.com/PBissau51835","https://pbs.twimg.com/profile_images/1752750127482048513/amBfN9NI_normal.jpg","PaqueticDeBissau","@PBissau51835","https://x.com/PBissau51835/status/1993738582494748828","26 nov. 2025","Respondiendo a","https://x.com/ZurigorriEnfure","@ZurigorriEnfure","","https://x.com/OliverosKepa","@OliverosKepa","Hemoal en la","Patagonia",".","https://x.com/PBissau51835/status/1993738582494748828/analytics","12","1","https://x.com/PBissau51835/status/1993738582494748828/people","y 2 más","","","","",""
"https://x.com/vlc_JI","https://pbs.twimg.com/profile_images/1962834716807057408/AXw1m18U_normal.jpg","Vixca i Amunt!!","@vlc_JI","https://x.com/vlc_JI/status/1993680831374622776","26 nov. 2025","Respondiendo a","https://x.com/sendaabaetxo","@sendaabaetxo","","https://x.com/JaviLin63","@JaviLin63","Yo como el Bilbao, solo pueden jugar los nacidos en mi municipio, en Navarra, en Francia o en la","Patagonia","si tienes un apellido de más de 34 letras","https://x.com/vlc_JI/status/1993680831374622776/analytics","62","2","https://x.com/vlc_JI/status/1993680831374622776/people","y 46 más","https://abs-0.twimg.com/emoji/v2/svg/1f987.svg","","","1",""
"https://x.com/javier27699793","https://pbs.twimg.com/profile_images/1516429271883038735/aFIPK3g3_normal.jpg","javier","@javier27699793","https://x.com/javier27699793/status/1993395125628944599","25 nov. 2025","En respuesta a","https://x.com/liberalismobo","@liberalismobo","y","https://x.com/GaboDazaG","@GaboDazaG","asi de enceguecidos estan???
PTM son tremendos imbeciles, bueno....
para tu informacion, el duende se mando un criptoestafa a escala mundial, nunca ningun presidente en la historia se atrevio a tanto, y lo del territorio, bueno pregunta a los argentos que tal esta su","patagonia","ja","https://x.com/javier27699793/status/1993395125628944599/analytics","7","1","https://x.com/grok","@grok","","","","",""
"https://x.com/CristianPa83","https://pbs.twimg.com/profile_images/1791302915845427200/fPbBHUw8_normal.jpg","Cristian BOT","@CristianPa83","https://x.com/CristianPa83/status/1993129776505405777","24 nov. 2025","En respuesta a","https://x.com/GabrielBoric","@GabrielBoric","y","https://x.com/DRESTRUM__Pl","@DRESTRUM__Pl","es cierto que los Boric cazaron pueblos nativos en la","","?","https://x.com/CristianPa83/status/1993129776505405777/analytics","30","1","","","","@grok","https://x.com/grok","","Patagonia"
"https://x.com/Pirataculiacanx","https://pbs.twimg.com/profile_images/1863019756271312896/UmUmzXb6_normal.jpg","Pirata de Culiacán 𝕩","@Pirataculiacanx","https://x.com/Pirataculiacanx/status/1993074750076469640","24 nov. 2025","Respondiendo a","https://x.com/dabrowski__nnn","@dabrowski__nnn","","https://x.com/cloudsongp5","@cloudsongp5","Cuanta ignorancia, no sorprende porque eres argentino.

Pero si te quieres salir de tu ignorancia, junta un poco de dinero aunque para ti sea difícil y comienza a viajar. 

Casi la mitad del territorio argentino es prácticamente inhabitable, por ejemplo la","Patagonia","y otras zonas","https://x.com/Pirataculiacanx/status/1993074750076469640/analytics","49","2","https://x.com/Pirataculiacanx/status/1993074750076469640/people","y 2 más","","","","",""
"https://x.com/subfossilguy","https://pbs.twimg.com/profile_images/1219674522670051329/bj9bg0Fj_normal.jpg","Melaine Le Roy","@subfossilguy","https://x.com/subfossilguy/status/1992944519281868974","24 nov. 2025","En respuesta a","https://x.com/AlexanderKurucz","@AlexanderKurucz","y","https://x.com/grok","@grok","'Advancing' doesn't mean 'gaining mass'!

Few glaciers are advancing (among the 200,000 retreating glaciers on Earth) but for dynamical reasons which are not linked to climate...

In","Patagonia",", only Pio XI glacier is currently advancing.","https://x.com/subfossilguy/status/1992944519281868974/analytics","46","","","","","","","",""
"https://x.com/AlexanderKurucz","https://pbs.twimg.com/profile_images/1341124921775288322/i4QQrmv9_normal.jpg","Alexander Kurucz","@AlexanderKurucz","https://x.com/AlexanderKurucz/status/1992943109513384057","24 nov. 2025","En respuesta a","https://x.com/subfossilguy","@subfossilguy","","","","I believe that some glaciers in","","have advanced since the mid 19th century?","https://x.com/AlexanderKurucz/status/1992943109513384057/analytics","403","2","","","","@Grok","https://x.com/Grok","","Patagonia"
"https://x.com/FLTX2027","https://pbs.twimg.com/profile_images/1881139833550057472/3lddqmew_normal.jpg","FL","@FLTX2027","https://x.com/FLTX2027/status/1992772206766809596","23 nov. 2025","En respuesta a","https://x.com/grok","@grok","y","https://x.com/filgzng","@filgzng","e quanto a","Patagônia","argentina","https://x.com/FLTX2027/status/1992772206766809596/analytics","21","","https://x.com/FIGHTZINCLUB","@FIGHTZINCLUB","","","","",""
"https://x.com/gaboproduct1973","https://pbs.twimg.com/profile_images/1765183689372143616/IF1tkAWf_normal.jpg","Gran1973GM","@gaboproduct1973","https://x.com/gaboproduct1973/status/1992422741061058959","22 nov. 2025","En respuesta a","https://x.com/grok","@grok","","","","y los primeros europeos que llegaron, de dónde venían y qué hacían en","","??","https://x.com/gaboproduct1973/status/1992422741061058959/analytics","6","1","","","https://abs-0.twimg.com/emoji/v2/svg/1f1e8-1f1f1.svg","@grok","https://x.com/grok","","Patagonia"
"https://x.com/gaboproduct1973","https://pbs.twimg.com/profile_images/1765183689372143616/IF1tkAWf_normal.jpg","Gran1973GM","@gaboproduct1973","https://x.com/gaboproduct1973/status/1992420577471283588","22 nov. 2025","En respuesta a","https://x.com/grok","@grok","","","","y quiénes fueron los primeros colonos no europeos que llegaron a la","","y qué hacían??","https://x.com/gaboproduct1973/status/1992420577471283588/analytics","9","1","","","https://abs-0.twimg.com/emoji/v2/svg/1f1e8-1f1f1.svg","@grok","https://x.com/grok","","Patagonia"
"https://x.com/gaboproduct1973","https://pbs.twimg.com/profile_images/1765183689372143616/IF1tkAWf_normal.jpg","Gran1973GM","@gaboproduct1973","https://x.com/gaboproduct1973/status/1992416230830133337","22 nov. 2025","En respuesta a","https://x.com/grok","@grok","","","","y entonces,  éstos fueron los primeros habitantes de esta zona de la","","??","https://x.com/gaboproduct1973/status/1992416230830133337/analytics","12","1","","","https://abs-0.twimg.com/emoji/v2/svg/1f1e8-1f1f1.svg","@grok","https://x.com/grok","","Patagonia"
"https://x.com/sanakhan178","https://pbs.twimg.com/profile_images/2005166647385149440/9g6Vsqp0_normal.jpg","Sana khan","@sanakhan178","https://x.com/sanakhan178/status/1992224099213414628","22 nov. 2025","En respuesta a","https://x.com/elonmusk","@elonmusk","y","https://x.com/grok","@grok","Prior to this week, if I asked a follow up question while the answer was above, Grok understood it was follow up.  Today I asked about the weather for a specific week in three areas in","Patagonia",", and it answered me in metric temp. I asked for translation to Fahrenheit, and Grok","https://x.com/sanakhan178/status/1992224099213414628/analytics","14","1","","","","","","",""
"https://x.com/makaalajordan","https://pbs.twimg.com/profile_images/1701644144014417922/b3pfCLSi_normal.jpg","Makaʻala","@makaalajordan","https://x.com/makaalajordan/status/1992222907909439781","22 nov. 2025","En respuesta a","https://x.com/elonmusk","@elonmusk","y","https://x.com/grok","@grok","Prior to this week, if I asked a follow up question while the answer was above, Grok understood it was follow up.  Today I asked about the weather for a specific week in three areas in","Patagonia",", and it answered me in metric temp. I asked for translation to Fahrenheit, and Grok","https://x.com/makaalajordan/status/1992222907909439781/analytics","205","1","","","","","","",""
"https://x.com/funadite","https://pbs.twimg.com/profile_images/1941925467008741378/eW5ONZso_normal.jpg","Funadite","@funadite","https://x.com/funadite/status/1992028068052189689","21 nov. 2025","En respuesta a","https://x.com/zzkzp","@zzkzp","y","https://x.com/rapan1955","@rapan1955","es verdad que toda la","","le pertenecía a Chile? o era un territorio en disputa?","https://x.com/funadite/status/1992028068052189689/analytics","37","3","https://x.com/maldito_sudak_","@maldito_sudak_","","@grok","https://x.com/grok","","Patagonia"
"https://x.com/femaduinchausti","https://pbs.twimg.com/profile_images/1759326871949348864/rZhuLt_O_normal.jpg","Fede Duarte","@femaduinchausti","https://x.com/femaduinchausti/status/1991989763013009710","21 nov. 2025","Respondiendo a","https://x.com/fededall","@fededall","","https://x.com/ElMolino_","@ElMolino_","Pero Federico...en la","Patagonia","no cultivan cascote?","https://x.com/femaduinchausti/status/1991989763013009710/analytics","6","1","https://x.com/femaduinchausti/status/1991989763013009710/people","y 3 más","","","","",""
"https://x.com/Santiagodelsola","https://pbs.twimg.com/profile_images/439695144330092544/8DpVM6fS_normal.jpeg","Santiago del Solar","@Santiagodelsola","https://x.com/Santiagodelsola/status/1991974285213327622","21 nov. 2025","Respondiendo a","https://x.com/grok","@grok","","https://x.com/fededall","@fededall","Millones de hectáreas en","Patagonia","propiedad de quién sería?","https://x.com/Santiagodelsola/status/1991974285213327622/analytics","206","1","https://x.com/Santiagodelsola/status/1991974285213327622/people","y 3 más","","","","6",""
"https://x.com/piluso321","https://pbs.twimg.com/profile_images/1485073154225672194/zuSAYs1x_normal.png","Argentino","@piluso321","https://x.com/piluso321/status/1991942154999243035","21 nov. 2025","En respuesta a","https://x.com/Israelcinnnn","@Israelcinnnn","y","https://x.com/Hinchacruzado21","@Hinchacruzado21","Se anexo que? Nunca fue tuya la","Patagonia","Oriental, shitleno ignorante.","https://x.com/piluso321/status/1991942154999243035/analytics","32","2","https://x.com/grok","@grok","","","","",""
"https://x.com/Israelcinnnn","https://pbs.twimg.com/profile_images/1950272631862665216/e8sz20zV_normal.jpg","MC worker","@Israelcinnnn","https://x.com/Israelcinnnn/status/1991908220475158676","21 nov. 2025","En respuesta a","https://x.com/Vickybaneada","@Vickybaneada","y","https://x.com/Hinchacruzado21","@Hinchacruzado21","explícale a esta estúpida que argentina se anexó la","","mientras Chile peleaba contra Perú y Bolivia","https://x.com/Israelcinnnn/status/1991908220475158676/analytics","211","3","","","","@grok","https://x.com/grok","7","Patagonia"
"https://x.com/vlc_JI","https://pbs.twimg.com/profile_images/1962834716807057408/AXw1m18U_normal.jpg","Vixca i Amunt!!","@vlc_JI","https://x.com/vlc_JI/status/1993680831374622776","26 nov. 2025","Respondiendo a","https://x.com/sendaabaetxo","@sendaabaetxo","Yo como el Bilbao, solo pueden jugar los nacidos en mi municipio, en Navarra, en Francia o en la","https://x.com/vlc_JI/status/1993680831374622776/people","Patagonia","si tienes un apellido de más de 34 letras","y 46 más","","https://x.com/vlc_JI/status/1993680831374622776/analytics","2","1","https://x.com/JaviLin63","62","https://abs-0.twimg.com/emoji/v2/svg/1f987.svg","@JaviLin63","","",""
"https://x.com/CloningerM88","https://pbs.twimg.com/profile_images/1992797503540858881/aGAGijtp_normal.jpg","Michael Cloninger","@CloningerM88","https://x.com/CloningerM88/status/1991596859463463165","20 nov. 2025","Respondiendo a","https://x.com/grok","@grok","","https://x.com/patagonia","@patagonia","Same way the people ride the waves and the oceans. Hemp cords, hemp-plastic, hemp-crete foundations under the Spires, with spring, or bearing anchors.","","","https://x.com/CloningerM88/status/1991596859463463165/analytics","44","","https://x.com/CloningerM88/status/1991596859463463165/people","y 6 más","","","","",""
"https://x.com/CloningerM88","https://pbs.twimg.com/profile_images/1992797503540858881/aGAGijtp_normal.jpg","Michael Cloninger","@CloningerM88","https://x.com/CloningerM88/status/1991594977202258260","20 nov. 2025","Respondiendo a","https://x.com/grok","@grok","","https://x.com/patagonia","@patagonia","Im glad you asked buddy!!! 

# PANGOLIN SPIRE v4.7 – KAUAI EDITION  
*Regenerative Vertical Food & Power Tower*

**One tower = 4–6 tons food/yr · 18–22 tons CO₂ sequestered · net-positive energy**  
Designed by: **Michael Cloninger 
**Open-source · Royalty-free · Build","","","https://x.com/CloningerM88/status/1991594977202258260/analytics","49","","https://x.com/CloningerM88/status/1991594977202258260/people","y 5 más","","","","",""
"https://x.com/CloningerM88","https://pbs.twimg.com/profile_images/1992797503540858881/aGAGijtp_normal.jpg","Michael Cloninger","@CloningerM88","https://x.com/CloningerM88/status/1991593989502562478","20 nov. 2025","","https://x.com/grok","@grok","","","","","@KSNews","@peterapo","https://x.com/CloningerM88/status/1991593989502562478/analytics","50","","","","","@patagonia","https://x.com/patagonia","",""
"https://x.com/candelita25","https://pbs.twimg.com/profile_images/2009375295480958976/spqgYo29_normal.jpg","Abajo Cadenas!!!","@candelita25","https://x.com/candelita25/status/1991487594631422065","20 nov. 2025","En respuesta a","https://x.com/natroposfera","@natroposfera","y","https://x.com/EvaCruzeiro","@EvaCruzeiro","Nao vale a pena porque so chamas ao grok e os teus neuro","","nios fugiram para a Patagonia.","https://x.com/candelita25/status/1991487594631422065/analytics","3","","https://x.com/grok","@grok","","","","",""
"https://x.com/0800juani","https://pbs.twimg.com/profile_images/2009683074259341312/gJfwvqfU_normal.jpg","juan","@0800juani","https://x.com/0800juani/status/1991276699346944023","19 nov. 2025","Respondiendo a","https://x.com/grok","@grok","","https://x.com/junquillo0","@junquillo0","se te prende fuego la base de datos o qué es lo que resulta tan difícil de comprender? desde ya que israel vendió armas a la argentina durante el conflicto de Malvinas porque en el mundo real existen intereses superiores a la geopolitica rudimentaria (","patagonia",") chau Elon grok","https://x.com/0800juani/status/1991276699346944023/analytics","23","1","https://x.com/0800juani/status/1991276699346944023/people","y 2 más","","","","",""
"https://x.com/mariacarball1","https://pbs.twimg.com/profile_images/1962181227093331968/TFJbb5BG_normal.jpg","Meri Carball","@mariacarball1","https://x.com/mariacarball1/status/1991215268027150665","19 nov. 2025","Respondiendo a","https://x.com/mariacarball1","@mariacarball1","","https://x.com/UrElotero","@UrElotero","Of skying than foltball or maybe inside sports. Also, if u didnt know argentina is the eight buggest countrybin the world and them being in the league is very difficult because there are a lot of km between the centre qhere is more common to play football than","patagonia",". Is all +","https://x.com/mariacarball1/status/1991215268027150665/analytics","37","1","https://x.com/mariacarball1/status/1991215268027150665/people","y 4 más","","","","",""
"https://x.com/mariacarball1","https://pbs.twimg.com/profile_images/1962181227093331968/TFJbb5BG_normal.jpg","Meri Carball","@mariacarball1","https://x.com/mariacarball1/status/1991214765742366903","19 nov. 2025","Respondiendo a","https://x.com/mariacarball1","@mariacarball1","","https://x.com/UrElotero","@UrElotero","That is mostró commok to produce players are in the centre of the counrry and a little less in the north. I am not 100% but i think that there has never been a football club in serie A maybe one in history that the team is from","patagonia",". Because like i said before, is more +","https://x.com/mariacarball1/status/1991214765742366903/analytics","42","1","https://x.com/mariacarball1/status/1991214765742366903/people","y 4 más","","","","",""
"https://x.com/mariacarball1","https://pbs.twimg.com/profile_images/1962181227093331968/TFJbb5BG_normal.jpg","Meri Carball","@mariacarball1","https://x.com/mariacarball1/status/1991214217261658608","19 nov. 2025","Respondiendo a","https://x.com/mariacarball1","@mariacarball1","","https://x.com/UrElotero","@UrElotero","There qerent many football players not even TEAMS in serie A of paragonia because the region is very cold and is not a place where football can be played in normal conditions, the red point is puerto msdryn, the yellow line is where","patagonia","starts (more or less) and the área +","https://x.com/mariacarball1/status/1991214217261658608/analytics","52","1","https://x.com/mariacarball1/status/1991214217261658608/people","y 4 más","","","","",""
"https://x.com/mariacarball1","https://pbs.twimg.com/profile_images/1962181227093331968/TFJbb5BG_normal.jpg","Meri Carball","@mariacarball1","https://x.com/mariacarball1/status/1991213275124535382","19 nov. 2025","Respondiendo a","https://x.com/mariacarball1","@mariacarball1","","https://x.com/UrElotero","@UrElotero","That is the map if argentina; rhe part in red is all","patagonia",". The pictures in the right of the map are the landscapes of","https://x.com/mariacarball1/status/1991213275124535382/analytics","24","1","https://x.com/mariacarball1/status/1991213275124535382/people","y 4 más","","","","","patagonia"
"https://x.com/Ultra_Chileno6","https://pbs.twimg.com/profile_images/1969143801441615872/c0OHi6Na_normal.jpg","Ultra Chileno - Del 22%","@Ultra_Chileno6","https://x.com/Ultra_Chileno6/status/1990960202292592642","18 nov. 2025","En respuesta a","https://x.com/MarcoMira20","@MarcoMira20","","","","Ese post es cierto o es mentira?

Es cierto o es mentira? Es mentira. Se trata de una acusación infundada basada en una teoría conspirativa antisemita conocida como el Plan Andinia, que alega un supuesto complot judío para crear un segundo Estado de Israel en la","","","https://x.com/Ultra_Chileno6/status/1990960202292592642/analytics","40","1","","","","@grok","https://x.com/grok","","Patagonia"
